id,value
250000,0
250001,1
250002,2
250003,3
250004,4
250005,5
250006,6
250007,7
250008,8
250009,9
250010,10
250011,11
250012,12
250013,13
250014,14
250015,15
250016,16
250017,17
250018,18
250019,19
250020,20
250021,21
250022,22
250023,23
250024,24
250025,25
250026,26
250027,27
250028,28
250029,29
250030,30
250031,31
250032,32
250033,33
250034,34
250035,35
250036,36
250037,37
250038,38
250039,39
250040,40
250041,41
250042,42
250043,43
250044,44
250045,45
250046,46
250047,47
250048,48
250049,49
250050,50
250051,51
250052,52
250053,53
250054,54
250055,55
250056,56
250057,57
250058,58
250059,59
250060,60
250061,61
250062,62
250063,63
250064,64
250065,65
250066,66
250067,67
250068,68
250069,69
250070,70
250071,71
250072,72
250073,73
250074,74
250075,75
250076,76
250077,77
250078,78
250079,79
250080,80
250081,81
250082,82
250083,83
250084,84
250085,85
250086,86
250087,87
250088,88
250089,89
250090,90
250091,91
250092,92
250093,93
250094,94
250095,95
250096,96
250097,97
250098,98
250099,99
250100,100
250101,101
250102,102
250103,103
250104,104
250105,105
250106,106
250107,107
250108,108
250109,109
250110,110
250111,111
250112,112
250113,113
250114,114
250115,115
250116,116
250117,117
250118,118
250119,119
250120,120
250121,121
250122,122
250123,123
250124,124
250125,125
250126,126
250127,127
250128,128
250129,129
250130,130
250131,131
250132,132
250133,133
250134,134
250135,135
250136,136
250137,137
250138,138
250139,139
250140,140
250141,141
250142,142
250143,143
250144,144
250145,145
250146,146
250147,147
250148,148
250149,149
250150,150
250151,151
250152,152
250153,153
250154,154
250155,155
250156,156
250157,157
250158,158
250159,159
250160,160
250161,161
250162,162
250163,163
250164,164
250165,165
250166,166
250167,167
250168,168
250169,169
250170,170
250171,171
250172,172
250173,173
250174,174
250175,175
250176,176
250177,177
250178,178
250179,179
250180,180
250181,181
250182,182
250183,183
250184,184
250185,185
250186,186
250187,187
250188,188
250189,189
250190,190
250191,191
250192,192
250193,193
250194,194
250195,195
250196,196
250197,197
250198,198
250199,199
250200,200
250201,201
250202,202
250203,203
250204,204
250205,205
250206,206
250207,207
250208,208
250209,209
250210,210
250211,211
250212,212
250213,213
250214,214
250215,215
250216,216
250217,217
250218,218
250219,219
250220,220
250221,221
250222,222
250223,223
250224,224
250225,225
250226,226
250227,227
250228,228
250229,229
250230,230
250231,231
250232,232
250233,233
250234,234
250235,235
250236,236
250237,237
250238,238
250239,239
250240,240
250241,241
250242,242
250243,243
250244,244
250245,245
250246,246
250247,247
250248,248
250249,249
250250,250
250251,251
250252,252
250253,253
250254,254
250255,255
250256,256
250257,257
250258,258
250259,259
250260,260
250261,261
250262,262
250263,263
250264,264
250265,265
250266,266
250267,267
250268,268
250269,269
250270,270
250271,271
250272,272
250273,273
250274,274
250275,275
250276,276
250277,277
250278,278
250279,279
250280,280
250281,281
250282,282
250283,283
250284,284
250285,285
250286,286
250287,287
250288,288
250289,289
250290,290
250291,291
250292,292
250293,293
250294,294
250295,295
250296,296
250297,297
250298,298
250299,299
250300,300
250301,301
250302,302
250303,303
250304,304
250305,305
250306,306
250307,307
250308,308
250309,309
250310,310
250311,311
250312,312
250313,313
250314,314
250315,315
250316,316
250317,317
250318,318
250319,319
250320,320
250321,321
250322,322
250323,323
250324,324
250325,325
250326,326
250327,327
250328,328
250329,329
250330,330
250331,331
250332,332
250333,333
250334,334
250335,335
250336,336
250337,337
250338,338
250339,339
250340,340
250341,341
250342,342
250343,343
250344,344
250345,345
250346,346
250347,347
250348,348
250349,349
250350,350
250351,351
250352,352
250353,353
250354,354
250355,355
250356,356
250357,357
250358,358
250359,359
250360,360
250361,361
250362,362
250363,363
250364,364
250365,365
250366,366
250367,367
250368,368
250369,369
