id,value
104775,775
88446,446
75742,742
8839,839
41206,206
55016,16
90684,684
28303,303
9069,69
98203,203
65992,992
65856,856
117086,86
3355,355
122050,50
83795,795
46039,39
110073,73
73747,747
10507,507
70360,360
34958,958
58027,27
90549,549
6423,423
20207,207
57142,142
67077,77
25426,426
57383,383
51627,627
36553,553
58909,909
111380,380
104270,270
91335,335
88761,761
86394,394
86283,283
63546,546
99688,688
12975,975
95066,66
41004,4
1656,656
19268,268
87386,386
81768,768
14097,97
86230,230
20599,599
12202,202
36583,583
27123,123
114650,650
4118,118
63690,690
75442,442
47740,740
77406,406
100026,26
6931,931
28030,30
111557,557
43163,163
49241,241
17341,341
71295,295
51293,293
9801,801
80723,723
3085,85
119055,55
7629,629
40169,169
84439,439
34188,188
114508,508
87662,662
49802,802
44717,717
70319,319
88379,379
118543,543
45329,329
18045,45
97009,9
93479,479
22555,555
117399,399
70425,425
77338,338
116790,790
49792,792
78558,558
1742,742
110020,20
53096,96
86025,25
6599,599
97188,188
91882,882
94098,98
42547,547
28791,791
16389,389
73197,197
30812,812
112335,335
88083,83
84237,237
106794,794
21958,958
62884,884
40492,492
68392,392
18611,611
118095,95
119553,553
81430,430
91751,751
48898,898
75010,10
45707,707
35879,879
4335,335
77599,599
48704,704
29715,715
74645,645
117236,236
21765,765
48040,40
94460,460
92147,147
67280,280
99258,258
109878,878
119179,179
75266,266
35492,492
116074,74
18735,735
47100,100
32613,613
105322,322
96947,947
62024,24
106346,346
12251,251
27833,833
72417,417
116110,110
67463,463
75483,483
123106,106
108274,274
73842,842
109993,993
80870,870
26663,663
41388,388
97909,909
9838,838
97419,419
122709,709
19666,666
49514,514
99023,23
11094,94
60510,510
105148,148
111322,322
11542,542
113804,804
71481,481
76697,697
39455,455
74816,816
108865,865
23042,42
100754,754
105448,448
64885,885
105379,379
61504,504
46749,749
67033,33
108996,996
20996,996
120776,776
7724,724
66418,418
100068,68
94628,628
89413,413
106463,463
102021,21
88653,653
112460,460
37574,574
18249,249
58830,830
102076,76
110706,706
1368,368
28015,15
39795,795
83959,959
78314,314
106598,598
101702,702
41877,877
103114,114
56856,856
64649,649
44965,965
70830,830
38410,410
79065,65
65533,533
47008,8
57259,259
39813,813
56632,632
18625,625
67606,606
109010,10
40585,585
102229,229
25295,295
12237,237
82085,85
65922,922
12552,552
16505,505
83234,234
93349,349
92634,634
105837,837
85581,581
30001,1
76328,328
53059,59
29129,129
8984,984
95951,951
122731,731
25920,920
51936,936
11463,463
99880,880
2288,288
99427,427
28566,566
53287,287
78305,305
17092,92
85299,299
110192,192
50755,755
10458,458
94423,423
54142,142
37780,780
112614,614
48752,752
11646,646
18431,431
77816,816
103352,352
21812,812
91876,876
118679,679
33141,141
13658,658
76034,34
9002,2
27227,227
110247,247
52045,45
72079,79
124721,721
46500,500
93721,721
109837,837
34840,840
94792,792
72989,989
10581,581
124486,486
9507,507
1225,225
16151,151
48015,15
47987,987
22311,311
105514,514
124574,574
72380,380
65997,997
106708,708
20808,808
9615,615
85081,81
122286,286
32058,58
109577,577
119962,962
80213,213
9321,321
33252,252
74987,987
15840,840
102544,544
39544,544
86224,224
108396,396
108352,352
35056,56
110093,93
7181,181
96301,301
17251,251
14841,841
122655,655
45997,997
72749,749
112318,318
18898,898
32228,228
31574,574
103590,590
67085,85
76838,838
93912,912
94159,159
34370,370
101409,409
48291,291
88514,514
3038,38
11636,636
50980,980
97724,724
9878,878
115110,110
47179,179
45067,67
53537,537
1579,579
87991,991
65514,514
120020,20
10023,23
54897,897
121865,865
122729,729
47121,121
32987,987
96245,245
88475,475
1408,408
101569,569
91093,93
63661,661
53403,403
55552,552
40183,183
104567,567
54765,765
122468,468
29326,326
79974,974
104358,358
16899,899
82667,667
3923,923
90168,168
52170,170
1308,308
77393,393
81259,259
38356,356
123404,404
44832,832
102527,527
22157,157
18858,858
61760,760
30214,214
17698,698
104120,120
64636,636
95679,679
72662,662
83540,540
54398,398
15275,275
98864,864
32374,374
12440,440
49599,599
108441,441
26799,799
110726,726
48758,758
51323,323
110431,431
79695,695
27800,800
2558,558
122622,622
92227,227
112301,301
51083,83
17969,969
57260,260
9785,785
87795,795
27675,675
72473,473
61460,460
51940,940
109692,692
82938,938
91618,618
111168,168
57557,557
41341,341
40287,287
38767,767
63495,495
79215,215
49857,857
98863,863
77543,543
105968,968
102547,547
112595,595
17881,881
55088,88
72161,161
4396,396
106239,239
81224,224
102421,421
9011,11
19876,876
70426,426
28609,609
85064,64
94954,954
69591,591
13607,607
105029,29
110568,568
33895,895
15068,68
97290,290
53401,401
58108,108
33638,638
57835,835
367,367
58211,211
64410,410
120212,212
31124,124
48983,983
94576,576
17710,710
118180,180
68487,487
55259,259
82467,467
26931,931
3575,575
61285,285
38206,206
52271,271
103332,332
108425,425
71362,362
15083,83
47271,271
79253,253
98198,198
28377,377
43293,293
23614,614
72315,315
104289,289
10309,309
7670,670
90196,196
93016,16
64803,803
86986,986
29799,799
63205,205
79104,104
65978,978
62116,116
51975,975
55699,699
22775,775
25224,224
45151,151
115590,590
57393,393
14370,370
17258,258
101493,493
11332,332
78815,815
54829,829
96790,790
56626,626
117814,814
92266,266
92222,222
35468,468
76086,86
4212,212
114322,322
15044,44
118747,747
13258,258
12939,939
39298,298
21263,263
15535,535
25123,123
84874,874
108238,238
76993,993
4129,129
116486,486
115019,19
68087,87
63479,479
29233,233
79623,623
40867,867
87363,363
4525,525
47792,792
1529,529
25390,390
47012,12
61776,776
39550,550
79395,395
117052,52
50756,756
51066,66
76569,569
39425,425
60094,94
45751,751
69698,698
9322,322
16731,731
10113,113
18273,273
41617,617
107790,790
55762,762
9440,440
113536,536
62798,798
48535,535
38148,148
79024,24
73038,38
54264,264
68164,164
73116,116
49947,947
26206,206
85955,955
43133,133
112321,321
85059,59
36998,998
108280,280
96869,869
117829,829
21924,924
24843,843
65759,759
109042,42
34400,400
94843,843
35184,184
66174,174
55003,3
12052,52
22221,221
67428,428
78653,653
97646,646
109427,427
50193,193
105370,370
50555,555
77786,786
26631,631
12675,675
56368,368
1597,597
59549,549
51671,671
3364,364
8706,706
95674,674
44541,541
76363,363
57056,56
86614,614
32002,2
30290,290
43664,664
27741,741
31290,290
91084,84
19500,500
28897,897
75179,179
4892,892
80551,551
117746,746
37213,213
121818,818
91270,270
43711,711
36562,562
39613,613
42838,838
34757,757
23568,568
51375,375
65570,570
4644,644
123113,113
119161,161
12045,45
63204,204
18707,707
100225,225
42764,764
39029,29
79809,809
4914,914
120073,73
71212,212
84372,372
80752,752
115299,299
17783,783
25350,350
68669,669
8545,545
119765,765
52195,195
112128,128
13350,350
58449,449
102937,937
60045,45
34172,172
58385,385
10933,933
68949,949
99514,514
124802,802
39525,525
53868,868
118672,672
51931,931
8268,268
99763,763
120449,449
16539,539
61791,791
91462,462
36084,84
4647,647
39080,80
87908,908
23547,547
52525,525
40246,246
15887,887
112405,405
14706,706
65280,280
109046,46
123147,147
57021,21
45696,696
50798,798
83573,573
47257,257
93829,829
30781,781
23384,384
45455,455
49771,771
78146,146
2280,280
62928,928
114728,728
17454,454
49495,495
71183,183
14337,337
41392,392
67784,784
27393,393
10382,382
92797,797
118112,112
63826,826
49107,107
26682,682
118783,783
124169,169
88154,154
121225,225
68123,123
79143,143
79319,319
84453,453
51597,597
26487,487
76501,501
110677,677
68193,193
105049,49
83335,335
33061,61
22329,329
9319,319
3097,97
21574,574
93896,896
12253,253
1750,750
4607,607
5061,61
80968,968
11811,811
13877,877
31532,532
35204,204
43374,374
110342,342
12354,354
1118,118
66512,512
64236,236
107448,448
59206,206
1447,447
103971,971
24033,33
83260,260
120344,344
92754,754
50576,576
19490,490
10442,442
11676,676
24824,824
8401,401
16972,972
42248,248
30510,510
66756,756
9433,433
57938,938
14582,582
109300,300
73119,119
87869,869
108296,296
25660,660
31882,882
53733,733
45060,60
36706,706
97391,391
66953,953
62541,541
50629,629
38278,278
54504,504
95104,104
108177,177
35071,71
70202,202
87384,384
93037,37
29368,368
122219,219
48552,552
111558,558
123375,375
73504,504
79269,269
65656,656
109947,947
97912,912
35391,391
93536,536
112797,797
79565,565
89696,696
41723,723
48806,806
42438,438
80919,919
36940,940
74674,674
91808,808
107978,978
98897,897
18989,989
17062,62
71775,775
103478,478
63403,403
12841,841
50330,330
86932,932
31539,539
7622,622
56135,135
116814,814
17866,866
114220,220
59333,333
86891,891
82186,186
111206,206
71572,572
108738,738
84316,316
12831,831
9748,748
80902,902
112345,345
98871,871
23762,762
121804,804
73006,6
67479,479
112888,888
108121,121
70513,513
123705,705
123665,665
27182,182
78725,725
101884,884
38515,515
3964,964
98045,45
78382,382
78116,116
110135,135
62506,506
111964,964
34718,718
58092,92
94967,967
32652,652
37488,488
29412,412
28087,87
25598,598
118067,67
111824,824
2361,361
108268,268
101547,547
6231,231
60266,266
2149,149
49708,708
105082,82
11460,460
9192,192
74234,234
77735,735
76060,60
46215,215
9342,342
9136,136
61281,281
32998,998
68674,674
75967,967
71538,538
49383,383
26073,73
118111,111
84026,26
55218,218
598,598
85987,987
120662,662
111232,232
33891,891
95400,400
71838,838
17809,809
58208,208
13052,52
92529,529
52649,649
55094,94
65482,482
68242,242
28360,360
79674,674
68654,654
11834,834
70903,903
25163,163
9397,397
42320,320
90403,403
51163,163
96454,454
31720,720
80742,742
13495,495
50148,148
89345,345
124938,938
111406,406
113886,886
735,735
47636,636
43359,359
123897,897
89465,465
82159,159
115545,545
31340,340
109464,464
62750,750
87445,445
54152,152
75680,680
72499,499
64051,51
104485,485
79792,792
41895,895
25601,601
116083,83
74967,967
96657,657
90239,239
25944,944
22886,886
52611,611
22957,957
5064,64
48096,96
90795,795
28284,284
72043,43
115409,409
89431,431
58302,302
103926,926
88210,210
11044,44
50904,904
59030,30
124484,484
69068,68
109734,734
26051,51
44377,377
117218,218
97170,170
56477,477
43979,979
36662,662
74279,279
62940,940
72216,216
59767,767
57682,682
86697,697
67208,208
114591,591
93266,266
7992,992
43617,617
121675,675
15181,181
63385,385
123859,859
91547,547
7967,967
107836,836
89177,177
11135,135
29630,630
29533,533
75847,847
10981,981
83881,881
71900,900
110271,271
46091,91
58851,851
22748,748
58919,919
29361,361
72983,983
80916,916
76932,932
54409,409
117817,817
403,403
28583,583
63672,672
72916,916
123011,11
18812,812
15230,230
68994,994
64489,489
67447,447
36716,716
44556,556
72308,308
64089,89
29381,381
24639,639
108089,89
53488,488
36162,162
72640,640
80906,906
49326,326
116994,994
13580,580
116364,364
69853,853
117909,909
100097,97
88874,874
445,445
78444,444
22794,794
74000,0
103676,676
27794,794
47468,468
79095,95
15240,240
113194,194
47533,533
57116,116
56578,578
77828,828
111708,708
31892,892
113340,340
10440,440
19631,631
77517,517
23412,412
15748,748
104174,174
48584,584
109598,598
77421,421
31490,490
20188,188
99120,120
61932,932
113291,291
6581,581
114608,608
47296,296
28927,927
87428,428
96104,104
52309,309
102160,160
51057,57
80272,272
45518,518
77672,672
43766,766
114844,844
29633,633
62498,498
95048,48
25883,883
63009,9
24696,696
38879,879
40231,231
43804,804
52614,614
63638,638
3917,917
66057,57
33405,405
50078,78
27482,482
15192,192
2168,168
99028,28
79796,796
19117,117
15608,608
116735,735
15248,248
70816,816
64476,476
87503,503
101295,295
61217,217
64401,401
57952,952
95258,258
122097,97
113377,377
37376,376
59140,140
108056,56
56932,932
53399,399
5131,131
12489,489
28819,819
91423,423
34923,923
30855,855
18837,837
119373,373
76256,256
3757,757
119225,225
13716,716
15065,65
17413,413
59067,67
53767,767
19636,636
9840,840
3257,257
23169,169
43246,246
100013,13
60372,372
50563,563
61261,261
30926,926
13381,381
96806,806
68754,754
24319,319
63493,493
123395,395
4000,0
66252,252
68601,601
112653,653
97477,477
26075,75
123935,935
54055,55
61374,374
106512,512
25667,667
73350,350
3440,440
43435,435
98581,581
72160,160
109685,685
45928,928
116197,197
119310,310
75071,71
90121,121
94896,896
51828,828
12801,801
85131,131
64703,703
44973,973
94534,534
4379,379
20084,84
16030,30
2628,628
37899,899
57284,284
117570,570
63003,3
112224,224
80768,768
109832,832
86436,436
68015,15
109080,80
107025,25
49686,686
104640,640
36244,244
53455,455
19372,372
73178,178
57508,508
85367,367
99790,790
86061,61
96135,135
91415,415
32036,36
3870,870
111987,987
88954,954
119932,932
32357,357
33623,623
22184,184
77554,554
115998,998
550,550
92952,952
93877,877
91357,357
92936,936
105846,846
59793,793
13721,721
37150,150
30859,859
74172,172
120074,74
24760,760
21200,200
95159,159
85411,411
105455,455
43375,375
88895,895
38699,699
93319,319
24937,937
55582,582
72669,669
18535,535
60500,500
29651,651
107478,478
79911,911
86311,311
8,8
17326,326
18789,789
61110,110
12834,834
22370,370
13301,301
32899,899
25214,214
81831,831
90362,362
47523,523
46177,177
76720,720
97191,191
77546,546
54101,101
67324,324
95154,154
86835,835
88495,495
96379,379
7971,971
13573,573
22127,127
4841,841
37950,950
44657,657
19249,249
96339,339
61213,213
85404,404
66641,641
98430,430
95761,761
52338,338
57943,943
122732,732
44232,232
52291,291
19037,37
120767,767
31586,586
988,988
53565,565
42070,70
90828,828
47338,338
19990,990
111429,429
27142,142
34102,102
100236,236
67682,682
90252,252
29832,832
25393,393
124066,66
14719,719
105537,537
61360,360
84943,943
32430,430
44981,981
26216,216
93613,613
51754,754
63055,55
115226,226
72863,863
116047,47
77359,359
77921,921
44336,336
34486,486
28122,122
112887,887
30666,666
19830,830
116059,59
69460,460
9227,227
3176,176
1201,201
40140,140
47820,820
65424,424
102532,532
26161,161
4481,481
25590,590
103297,297
89253,253
68666,666
70024,24
96430,430
110294,294
36004,4
52924,924
47911,911
49612,612
25713,713
109908,908
87727,727
70045,45
110261,261
90699,699
108965,965
93538,538
67291,291
62902,902
75499,499
75029,29
50746,746
65297,297
21038,38
3151,151
26105,105
74215,215
53199,199
10282,282
4024,24
1220,220
3132,132
124223,223
111938,938
3882,882
110121,121
61945,945
496,496
104375,375
122580,580
103482,482
81520,520
105542,542
101299,299
44636,636
92566,566
63043,43
124144,144
7455,455
66263,263
8307,307
11394,394
67165,165
38979,979
15320,320
25275,275
115830,830
78141,141
119742,742
112908,908
497,497
30601,601
107511,511
106570,570
37224,224
8551,551
50534,534
24484,484
107794,794
29872,872
32013,13
8238,238
11790,790
109152,152
110034,34
76920,920
119844,844
9564,564
684,684
106104,104
116310,310
60190,190
111025,25
39722,722
40845,845
42534,534
120555,555
40204,204
